,STATE,DISTRICT,Storage name,Address,Manager Name,capacity,Longitude,Latitude
3092,Karnataka,Ballari,C H Shekar S/O Krishnamurthy,"Sy No. 627/C, Kukrugodu Village, Bellary",,948,76.9214428,15.1393932
3093,Karnataka,Ballari,C. R. Ramalinga Reddy S/O Pompa Reddy,"Sy.No. 188 A, Chanal Village",,931,,
3094,Karnataka,Ballari,C. Sanna Eranna S/O Laxmana And C. Gangamma W/O C. Sanna Eranna,"Plot No. 292, Hire Hadligi, Bellary",,134,,
3095,Karnataka,Ballari,"C.Anil Kumar , S/O Laxmaiah & C.Srikant , S/O Anil Kumar","R/O Srinivas Nagar ,Camp Laxmipura,Bellary Tq",,144,76.9214428,15.1393932
3096,Karnataka,Ballari,C.H.Ashok,"Sheshadrinagar Camp, Siruguppa",,237,76.9005817,15.6175163
3097,Karnataka,Ballari,C.H.Rammohan Rao S/O C.H.Nagaraja,"Desanur, Siruguppa",,267,76.9005817,15.6175163
3098,Karnataka,Ballari,Chandrashekar Gouda S/O Doddanagouda,"Door No.410/10A, Ward No.3, Sy.No.44A/3H, Darur Camp, Siruguppa",,138,,
3099,Karnataka,Ballari,Chatla Deva Reddy,"Sy No 526, Yerrangali, Bellary",,184,76.9214428,15.1393932
3100,Karnataka,Ballari,Chatla Thippa Reddy,"Sy No 131, Yerrangali, Bellary",,127,76.9214428,15.1393932
3101,Karnataka,Ballari,"Chintha Krishnamurthy, M/S Narendra Warehousing Co.","Sy No 331, Timmalapura Camp, Kudathini Post, Bellary Tq, Bellary",,247,76.9214428,15.1393932
3102,Karnataka,Ballari,Chiratla Satyanarayana S/O Chinna Venkatraju,"Sy No. 15A (P), Kolagal Village, Bellary Taluk",,179,76.9214428,15.1393932
3103,Karnataka,Ballari,Chokka Hanumantha Gowda S/O Chokka Bhemana Gowda,"Sy.No.45, Belagal (Village), Siruguppa Taluk",,454,,
3104,Karnataka,Ballari,D Kumar Reddy S/O D Narsa Reddy,"Plot No 1033, Siddammanahalli Village, Bellary",,272,76.9214428,15.1393932
3105,Karnataka,Ballari,D Loka Reddy S/O D Ashwatha Reddy,"D No. 421, 3rd Ward, H Hosahalli, Siruguppa Taluk",,235,76.9005817,15.6175163
3106,Karnataka,Ballari,D Nageshwar Rao S/O Subarayadu,"Kamplikottla Village, Hospet, Bellary",,116,76.9214428,15.1393932
3107,Karnataka,Ballari,D Ramalaxmi W/O Venkateswaralu,"Ass No 122, Ward No. 1, Laxmi Pura Village, Kurugodu",,322,76.831332,15.3426696
3108,Karnataka,Ballari,D Ravindra Babu S/O D Choudhary,"Sy.No.461/C, Somasamudra Village, Kolooru Hobli, Bellary Taluk",,570,76.9214428,15.1393932
3109,Karnataka,Ballari,D Venkatasamy Naidu,"Sy No 757, Gadivirupapur Camp, Desnur, Sirugappa, Bellary",,312,76.9214428,15.1393932
3110,Karnataka,Ballari,D.Harshavardhan Reddy S/O Dharma Reddy,"Sy. No.39/A/2/II, Yerragudi Village, Bellary Tq",,300,76.9214428,15.1393932
3111,Karnataka,Ballari,DPF Banana Merchant,3RD CROSS.SL CHOWKI,Anwar Beigh,,,
3112,Karnataka,Ballari,Dammur Hanumappa,"Kollagalu, Krishnanagar Camp, Bellary",,642,76.9214428,15.1393932
3113,Karnataka,Ballari,Durga Hagarulappa S/O D Thimappa,"Sy No 529/G/1, Badanahatti Village, Bellary Taluk",,195,,
3114,Karnataka,Ballari,Durga Karibasamma & Durga Mallaiah,Sy No.378/M At Badanahatti ,,522,,
3115,Karnataka,Ballari,E Bhagyamma W/O Ekambaresh,"SLV Warehouse, Bypass Road, M M Halli, Hospet Taluk",,1259,76.3909241,15.2688542
3116,Karnataka,Ballari,E Sambhamurthy,"Sy No 131/A, Rajval Camp, Hadagali, Bellary",,648,76.9214428,15.1393932
3117,Karnataka,Ballari,Eramma,"Sy No 303 A, Genikhel Village, Bellary",,155,76.9214428,15.1393932
3118,Karnataka,Ballari,G Bala Reddy S/O Kristappa,"Sy. No.572/B/3A3,Kolagallu Village, Bellary Taluk",,257,76.9214428,15.1393932
3119,Karnataka,Ballari,G Basappa S/O Bheemappa,"Sy. No.356/H/10,Holalu Village, Huvinahadagali Tq",,255,75.931808,15.0199533
3120,Karnataka,Ballari,G Chandrashekar S/O Late G.Pompanna,"Sy No. 461/A/2, Sirigeri, Siruguppa",,679,,
3121,Karnataka,Ballari,G Chandrashekarappa S/O G Gundappa,"Ward No 2, Devasamudra Village, Hospet Taluk",,296,76.3909241,15.2688542
3122,Karnataka,Ballari,G Jade Murthy,Guttiganur,,124,76.7224875,15.3473781
3123,Karnataka,Ballari,G Jagannatha Reddy & G Purushothama Reddy,"Sy No. 182A/2 (P), Tallur Village, Siruguppa Taluk",,91,76.9005817,15.6175163
3124,Karnataka,Ballari,G Khajavali S/O Nabisab,"Sy.No.32(P), Genikehal Village, Kurugodu",,138,,
3125,Karnataka,Ballari,"G Laxmidevi W/O G Laxmi Reddy, G Laxmi Reddy S/O Ayyappa","Sy.No.572B/3, Kolagallu Village, Bellary",,239,,
3126,Karnataka,Ballari,G Laxmikantha Reddy S/O Manikya Reddy,"S No. 84, Thalur, Sirugappa Taluk",,290,76.9005817,15.6175163
3127,Karnataka,Ballari,G Mallanagouda S/O Doddanagouda,"Sy No. 173C/1 (Part), Karchedu Village, Kolur Hobli, Bellary Taluk",,526,76.9214428,15.1393932
3128,Karnataka,Ballari,G Mallikarjuna Gouda S/O Basavaraj Gouda,"Prop No. 461, Jalihal Village, Moka Hobli, Bellary Taluk",,205,76.9214428,15.1393932
3129,Karnataka,Ballari,G Mruthyanjaya Reddy S/O Dharma Reddy,"Sy. No.612/A3C, Kolagallu Village, Bellary Tq",,634,76.9214428,15.1393932
3130,Karnataka,Ballari,G Naganagouda S/O Veerabhadra Gouda,"Sy.No.23/A/2, M Jalihal Village, Bellary Taluk",,380,,
3131,Karnataka,Ballari,G Ramakrishna S/O Hanumantha Rao,"Sy No. 328/A, Kappagal Camp, Bellary",,295,76.9214428,15.1393932
3132,Karnataka,Ballari,G Satyanarayana S/O Lakshmaiah,"Site No.7/7 And 8/8, Ward No.20, Devi Nagar Camp, Tekklakota, Siruguppa Taluk",,565,,
3133,Karnataka,Ballari,G Siddareddy S/O G Hanumantha Reddy,Sy No. 102 BCD`,,213,,
3134,Karnataka,Ballari,G Thimmareddy S/O Chowdappa,"Sy. No. 572/B1, Kalagallu Village",,285,77.4178016,14.8133566
3135,Karnataka,Ballari,G Thimmegouda S/O Goudappagouda,"Kh No 173 C/4, Karched Village, Bellary Taluk",,313,,
3136,Karnataka,Ballari,G.Chandrashekhar Reddy,Dammur Bellary,,186,76.9287271,15.312377
3137,Karnataka,Ballari,G.Devendrappa S/O G.Nagappa,"Sy. No.214 C, Chaganur Village, Moka Hobli, Bellary Tq",,149,76.9214428,15.1393932
3138,Karnataka,Ballari,G.Veerabhadrappa S/O Doddabasappa,"Guthiganor, Hospet",,238,76.3909241,15.2688542
3139,Karnataka,Ballari,G.Veeresh S/O G.Maushoppa,"Guthiganor, Hospet",,238,76.3909241,15.2688542
3140,Karnataka,Ballari,G.YankaReddy,"Dammur ,Bellary",,182,76.9214428,15.1393932
3141,Karnataka,Ballari,Ganapathi,K.I.A.D.B INDUSTRIAL AREA MUNDARGI ROAD,Raghunatha,7000,75.8853465,15.2054557
3142,Karnataka,Ballari,Godavarthi Gangaraju,"Sy No 164 A(P), Hanchinal Village, Bellary",,150,76.9214428,15.1393932
3143,Karnataka,Ballari,Gode Sanna Veerabhadrappa,"Sy No. 132A, H Veerapura, Bellary Taluk",,208,76.9214428,15.1393932
3144,Karnataka,Ballari,Goravara Gurubasappa S/O Erappa,"Asst No. 1116, W No. 5, Badnahatti Village, Bellary Taluk",,186,76.9214428,15.1393932
3145,Karnataka,Ballari,Govinda Reddy,"Bisihalli, Anathapur Road, Bellary",,2980,76.9214428,15.1393932
3146,Karnataka,Ballari,Gundalli Eranna S/O Banaiah,"D No. 270(A), Ward No. 1, Gosabalu Post, Siruguppa Taluk",,265,76.9005817,15.6175163
3147,Karnataka,Ballari,H Anusuyamma And H Gangadhar,"Sy. No.799/B, Ramsagar Village, Hospet Village, Bellary Taluk",,133,,
3148,Karnataka,Ballari,H Dodda Earanna S/O Honnurappa,"Sy.No.163/3, B D Halli Village, Bellary Taluk",,242,,
3149,Karnataka,Ballari,H Dodda Eranna S/O H Pamanna,"Sy.No.210/C/1a2, Moka Village, Bellary Taluk",,817,,
3150,Karnataka,Ballari,H Doddana Gowda S/O Basavaraja Gowda,"Sy No. 362D/2, Hosahalli Village, Siruguppa Taluk",,405,76.9005817,15.6175163
3151,Karnataka,Ballari,H Doddannagouda S/O Basavana Gouda,Plot. No.213 Gajiginahal Village Siruguppa Taluk,,95,76.9005817,15.6175163
3152,Karnataka,Ballari,H Hema Reddy,"Sy No 69 A/2 C, Gotur Village, Moka Hobli, Bellary Taluk & District",,453,76.9214428,15.1393932
3153,Karnataka,Ballari,H Mallanagouda S/O Maregouda,"Sy No. 4184A/2A, Talur Village, Siruguppa Talukr",,169,76.9005817,15.6175163
3154,Karnataka,Ballari,H Manikya Reddy S/O Venkatareddy,"Sy.199/C,199CB,Chanal Village,Bellary Tq.",,509,76.9214428,15.1393932
3155,Karnataka,Ballari,H Ramalinga Reddy S/O Venkata Reddy,"Sy No. 200C/518/1, Plot No 14, Chanahal Village",,238,76.9815877,15.3672139
3156,Karnataka,Ballari,H Ramalingappa S/O H Gadeppa,"Sy.No.265, Sindawala Village, Moka Hobali, Bellary Taluk",,219,,
3157,Karnataka,Ballari,H Siddalingappa & H Parvathamma,"SY No. 507, Shivapura Village, Kudligi Taluk",,118,76.3897733,14.9053562
3158,Karnataka,Ballari,H Veereshappa,"Badnatti Village, Bellary",,619,76.9214428,15.1393932
3159,Karnataka,Ballari,H Virupaksha Gowda S/O Basavana Gowda,"Sy No. 160b/6, Hatcholli Village, SIruguppa Taluk",,247,76.9005817,15.6175163
3160,Karnataka,Ballari,H. M. Rudragouda S/O Marilinganagouda,"Sy.No.3/B/1, Basarakodu Village",,267,,
3161,Karnataka,Ballari,H.M.Basamma,Basavanna Camp Gangavathi Tq,,209,76.6535444,15.6567224
3162,Karnataka,Ballari,H.Ram Reddy & Others,"Sindhigeri, Bellary",,359,76.9214428,15.1393932
3163,Karnataka,Ballari,Harishchandragouda. S S/O S.Karibasavanagouda,"Property No.391, Ward III, Erringiligi Village, Bellary Tq",,219,76.9214428,15.1393932
3164,Karnataka,Ballari,Honnappa S/O Kurubara Ramanna,"Sy.No.116/B/1, B D Halli Village, Bellary Taluk",,623,,
3165,Karnataka,Ballari,J Gadilingappa S/O Narasimappa,"Property No.452, Ward No.4, Sindawala Village, Bellary Tq",,121,76.9214428,15.1393932
3166,Karnataka,Ballari,J Karthik,"Sy No. 27, Rajwala Village, Huvina Hadagali Taluk",,599,75.931808,15.0199533
3167,Karnataka,Ballari,J Shankaramma And Six Others,"Sy,No.82, Singadevanahalli Village, V T Camp, Bellary Taluk",,178,76.9214428,15.1393932
3168,Karnataka,Ballari,J. Anuradha W/O J. Yerriswamy And J. Yerriswamy S/O J. Veerabhadra Gouda,"Sy No. 92/L/3b, Jalihal Villlage, Bellary",,145,,
3169,Karnataka,Ballari,J. Jayashankragouda S/O J. Naganagouda,"Sy No 91/B2 Jalihal Village, Jalihal",,268,,
3170,Karnataka,Ballari,Jade Pampapathi S/O Basanna,"D No. 351, Tekkalkota, Siruguppa Town",,263,76.9005817,15.6175163
3171,Karnataka,Ballari,Janga Veera Reddy S/O. J Basava Reddy,"Sy.No.152A, Kotnekal Camp, Navali Grama Panchayat, Huvinhadagali Taluk",,94,,
3172,Karnataka,Ballari,K Anandappa,"Pattana Serugu, Bellary",,813,76.9214428,15.1393932
3173,Karnataka,Ballari,K Anil Kumar Reddy,"Moka Village, Bellary Taluk, Bellary",,939,76.9214428,15.1393932
3174,Karnataka,Ballari,K Ayyana Gowda S/O K Virabasappa,"Prop No. 5/542, SY No. 569/D/2C, Kolagal Village, Bellary Taluk",,205,76.9214428,15.1393932
3175,Karnataka,Ballari,K Chandrashekara Reddy & K Nagarathnamma,"Plot No. 16, Emmiganur Village, Bellary Taluk",,207,76.9214428,15.1393932
3176,Karnataka,Ballari,K Chidanandappa S/O Kariyappa ��,"Sy No. 376, Badanahatti Village, Bellary Taluk",,217,,
3177,Karnataka,Ballari,K Dustgeer Sab Fruit Company,HOSPET RD.KAMPLI,Shekshavali,,76.6051666,15.4062832
3178,Karnataka,Ballari,K Hanumanthappa,"Mustagatta Village, Kurugodu Sub",,82,76.831332,15.3426696
3179,Karnataka,Ballari,K Hanumanthappa & K Eranna,"Sy No. 1002, Emmiganur, Bellary Taluk",,344,76.9214428,15.1393932
3180,Karnataka,Ballari,K Jagannatha Reddy S/O Thimma Reddy,"Sy No 25/B, Yerrangalli, Bellary Taluk",,372,76.9214428,15.1393932
3181,Karnataka,Ballari,K Kotragowda S/O Dodda Hanumantha Reddy,"Sy No. 260/C, Plot No. 1564, Siddammanahalli",,610,76.7871306,15.2690857
3182,Karnataka,Ballari,K L Bhuvappa S/O Lingappa,"Door No. 219/A, Uloor Village, Siruguppa Taluk",,82,76.9005817,15.6175163
3183,Karnataka,Ballari,K Lakshminarayana,"Sreedharagadda Village, Bellary Tq",,934,76.9214428,15.1393932
3184,Karnataka,Ballari,K Lepakshachari Alias Lepachari S/O Hanumathachari,"Sy No. 207 A/II, Karekal Veerapura � Village, Bellary � Taluk",,116,,
3185,Karnataka,Ballari,K M Parvathamma W/O Nagaiah & Nagaiah S/O Laingaiah,"Sy No. 1320(P)/C, Emmiganur Village, Bellary Taluk",,197,76.9214428,15.1393932
3186,Karnataka,Ballari,K N Bheemappa S/O Gundappa,"Door No.171/A & 171/B, Ward No.2, Sy. No.1133/B, Hosahalli Village, Kudligi Tq",,2158,76.3897733,14.9053562
3187,Karnataka,Ballari,K Parameshwarappa S/O Mallanna,"Sy No. 234 A(Part), Moka Village, Bellary Taluk",,633,76.9214428,15.1393932
3188,Karnataka,Ballari,K Pavana Kumara S/O K Ramakrishna Rao,"Plot No. 8, Srinagar Camp, Baggur Panchayathi, Siruguppa Taluk",,219,76.9005817,15.6175163
3189,Karnataka,Ballari,K Raghavendra Rao S/O K Rama Rao,"Sy. No.197C9P)And 197D/1,Mudaatnur Village,Siruguppa Tq",,343,76.9005817,15.6175163
3190,Karnataka,Ballari,K Satyanaryana S/O Krishnamurthy,"Bagawadi Camp, Siruguppa Taluk",,455,76.9005817,15.6175163
3191,Karnataka,Ballari,K Shanthappa,"Sy No 249, Genikkhel, Bellary",,273,76.9214428,15.1393932
3192,Karnataka,Ballari,K Shivappa Gouda S/O K Virabasappa,"Prop No. 5/541, SY No. 569/D/2C(P), Kolagal Village, Bellary Taluk",,218,76.9214428,15.1393932
3193,Karnataka,Ballari,K Srinivasa Rao & K Chandrashekar,"Sy No. 153 AB, Metri Village, Hospet Taluk",,441,76.3909241,15.2688542
3194,Karnataka,Ballari,K Sriramamurthy S/O Venkata Ratnam,"Plot No.575-A/3/B/3, Ibraimpura Village, Siruguppa Taluk",,848,,
3195,Karnataka,Ballari,K Surendra Rao And K Krishnamurthy Rao,"Sy.No.220/C2, Hagalur Village,Siruguppa Taluk",,340,,
3196,Karnataka,Ballari,K Thimmappa S/O Thippanna,"Sy.No.342/A, Karur Village, Siruguppa Taluk",,994,,
3197,Karnataka,Ballari,K V PompaReddy S/O Hanumanthappa Reddy,"Sy No 101/A/8, Siddamanahalli Village, Bellary",,154,76.9214428,15.1393932
3198,Karnataka,Ballari,K Venkata Reddy S/O Ramalinga Reddy,"Sy.No.778, Hagalur Hosalli Village, Siruguppa Taluk, Bellary District",,350,,
3199,Karnataka,Ballari,K Vijayalakshmi S/O Bheemanna Gowda,"Belagal Village, Siruguppa Taluk",,141,76.9005817,15.6175163
3200,Karnataka,Ballari,K. Honnurappa S/O Taraselappa,"Plot No. 239, Nittur, Siruguppa",,271,,
3201,Karnataka,Ballari,K. Lokana Gouda S/O Bheemana Gouda,"Sy.No.214 A, Y Kaggal",,79,,
3202,Karnataka,Ballari,K. Thimmappa S/O K.Ramanna,"Plot No. 135/1, Korlagundhi, Bellary",,184,,
3203,Karnataka,Ballari,K.Anandappa S/O Parameshwarappa,"Sy. No.213 B, Chaganur Village, Moka Hobli, Bellary Tq",,132,76.9214428,15.1393932
3204,Karnataka,Ballari,K.Chandra Rao,"Krishnanagar Camp, Bellary",,139,76.9214428,15.1393932
3205,Karnataka,Ballari,K.Krishna Rao S/O Rajanna,"Sy. No.91B/3a, Kolur Village, Bellary Tq",,251,76.9214428,15.1393932
3206,Karnataka,Ballari,K.Shivappa S/O K.Mudeppa,"Sy. No.214 A, Chaganur Village, Moka Hobli, Bellary Tq",,138,76.9214428,15.1393932
3207,Karnataka,Ballari,K.Venkateswara Rao S/O Subba Rao,"Shanthinagar Camp,Kampli, Hospet",,161,76.3909241,15.2688542
3208,Karnataka,Ballari,K.Venkatta Reddy,"Chanal, Bellary",,212,76.9214428,15.1393932
3209,Karnataka,Ballari,KGN Fruit Merchants,KHABARSTANA.SIRUGUPPA,K Mustafa,,76.9005817,15.6175163
3210,Karnataka,Ballari,KSWC,Kampli,,5000,76.6051666,15.4062832
3211,Karnataka,Ballari,KSWC,Bellary,,8932,76.9214428,15.1393932
3212,Karnataka,Ballari,KSWC,Hospet,,10051,76.3909241,15.2688542
3213,Karnataka,Ballari,KSWC (Kampli),"Sy No 621, Kampli",,2264,76.6051666,15.4062832
3214,Karnataka,Ballari,KVSRK Prasad S/O Arjun Rao,"Sy No. 24/A/1, Siruguppa Village, Siruguppa, Bellary",,3837,,
3215,Karnataka,Ballari,Kagal Kasim Sab S/O Khasim Sab,"Sy No. 1004, Ward No 6, Emmiganur, Bellary Taluk",,171,76.9214428,15.1393932
3216,Karnataka,Ballari,Karamanchi Veerabasappa And K.Veeranagouda,"Property No.540, Ward No.5, Kodgal Village, Bellay Tq",,210,,
3217,Karnataka,Ballari,Karibasava Reddy S/O Thimmappa,"R/O Badanhatti Siddamanhalli, Bellary Tq",,173,76.9214428,15.1393932
3218,Karnataka,Ballari,Koravara Veereshappa S/O Kareppa,"Sy No. 1204/A, Badanahatti, Bellary Taluk",,172,76.9214428,15.1393932
3219,Karnataka,Ballari,Kumbar Lingappa S/O S Mallappa,"'No.214, Karchedu Village, Basarakodu Gram Panchayat, Bellary Taluk",,255,76.9214428,15.1393932
3220,Karnataka,Ballari,L Nanya Naik S/O Neelya Nail,"Prop No. 192, Tumbinakere Village, Hirehadagali Hobli, Hadagali Taluk",,246,,
3221,Karnataka,Ballari,M B Satyanarayana Setty S/O M B Venkatramana Setty,"Khata No. 726/317, Sanganakkal Village, Bellary",,280,76.9214428,15.1393932
3222,Karnataka,Ballari,M BasavanagoudaS/O Bheemagouda,"Aralinganur Village, Sirugappa, Bellary",,195,76.9214428,15.1393932
3223,Karnataka,Ballari,M Eshwaragouda S/O Mallanagouda,"Prop No. 420, Channal Village, Kolur Hobli, Bellary Taluk",,82,76.9214428,15.1393932
3224,Karnataka,Ballari,M Gangadhara Rao S/O Venkanna,"132 Of Ward No. Vi, Krishnanagar Camp, Bellary Taluk",,156,76.9214428,15.1393932
3225,Karnataka,Ballari,M Karibasavanagouda S/O Mallanagouda,"Prop No. 184, Channal Village, Kolur Hobli, Bellary Taluk",,198,76.9214428,15.1393932
3226,Karnataka,Ballari,M M Mareppa S/O Doddamareppa,"Plot No. 576, Mustagatta Village, Bellary Taluk",,283,76.9214428,15.1393932
3227,Karnataka,Ballari,M Mallikarjuna S/O Eranna,"Sy No 313, Orvai Village. Bellary Taluk",,131,76.7276268,15.3495015
3228,Karnataka,Ballari,M Nagaraj Gouda S/O Rangappa,"Sy.No.74, Mashidhipura Village, Bellary Taluk",,116,,
3229,Karnataka,Ballari,M Parvathi W/O Basavapoorna Rao,"Sy No. 575A3A, Bagewadi Village, Siruguppa",,790,76.9005817,15.6175163
3230,Karnataka,Ballari,M Ramakrishna Raju S/O M Rama Raju,"Sy.No.222, Kenchana Gudda Village, Siruguppa Taluk",,134,,
3231,Karnataka,Ballari,M S Nandi Basaiah S/O Sharanaiah,"Kh No. 457/265 & 456/264, Agradahalli Village, Bhadravathi Taluk",,151,75.7063783,13.8275718
3232,Karnataka,Ballari,M Sreedhar S/O Late Narasimhappa,"Sy No. 249, Sanjeevarayana Kota, Bellary",,3120,76.9214428,15.1393932
3233,Karnataka,Ballari,M Srinivasa Raju S/O Rama Raju,"Sy.No.229/A, Thanda Camp, Kanchenagudda, Siruguppa Taluk, Bellary",,83,,
3234,Karnataka,Ballari,M Veerana Gowda S/O M Somana Gowda,"Sy.No.73/2, Nittur Village, Siruguppa Taluk",,494,,
3235,Karnataka,Ballari,M Venkata Rao S/O Gopalakrishna,"Sy No 342(P), Muddatnur Village, Tekkalakote Hobli",,299,76.8793025,15.534788
3236,Karnataka,Ballari,M. Shivaraja S/O M.Bandeyya,"Sy No. 218/B3A1, M.Gonal, Bellary",,315,,
3237,Karnataka,Ballari,M.Sambashiva Rao,Sheshadiri Nagar Bagawadi Mandal Siruguppa,,149,76.9005817,15.6175163
3238,Karnataka,Ballari,M.Srinivasa Shetty,"Badihalli, Bellary",,274,76.9214428,15.1393932
3239,Karnataka,Ballari,M.Subadramma,"Krishnanagar Camp, Bellary",,381,76.9214428,15.1393932
3240,Karnataka,Ballari,M/S Govinda Reddy Ware House Co. Smt. Uma Reddy,"Bisilhalli Village, Anantapur Rd Bellary",,4362,76.9453988,15.1414758
3241,Karnataka,Ballari,"M/S Sri Raghavendra Rural Warehousing Co., Promoter K Gangamma","Sy No 368, 369 & 370, Kudutini , Bellary",,267,76.9214428,15.1393932
3242,Karnataka,Ballari,M/S Sri Swamy Ayyappa Warehouse (Prop Satya Narayana Setty),"Sy.No. 113/1 119A, 120 And 121 Siruguppa Village Towan Panchayat Siruguppa",,4382,76.9005817,15.6175163
3243,Karnataka,Ballari,Mahesh Lakkappa S/O Malukappa,0,,66,,
3244,Karnataka,Ballari,Manda Gali Reddy S/O Late Manda Yalamala Reddy,"Sy No. 37, Hosa Nelludi Village, Bellary",,495,,
3245,Karnataka,Ballari,Mannur Eranna S/O Mudeppa,"Sy No. 207/A/1, Badhanahatti Village, Bellary Taluk",,184,76.9214428,15.1393932
3246,Karnataka,Ballari,Megha Shyamala Rao S/O M Linga Rao,"Sy No 55 C, Andhral Village, Bobbukunta Road, Bellary Taluk",,953,76.9214428,15.1393932
3247,Karnataka,Ballari,Meka Srinivasa Rao S/O M Ramamurthy,"Sy No 265 B, Sirugappa, Bellary",,279,76.9214428,15.1393932
3248,Karnataka,Ballari,Meti Veerana Gouda S/O Doddana Gouda,"Sy.No.1209/1, Genakihal Village, Sirigere",,273,,
3249,Karnataka,Ballari,Mubarak Abdulgani Soudagar,"Plot. No.15,16VPC No.1034,1035Nipani Coop Industrila EstateLtd. Nipani,Chikodi",,612,74.5878546,16.4291905
3250,Karnataka,Ballari,Mulla Hassen Sab S/O Late Mulla Suban Sab,"Sy No. 271/A/2, Plot No. 28, Ward No. 2, Genikhel Village, Bellary Taluk",,98,76.9214428,15.1393932
3251,Karnataka,Ballari,Mustagatta Channabasappa,"Site No 741, Genikal Village, Bellary Tq & District",,119,76.9214428,15.1393932
3252,Karnataka,Ballari,N Basavanagouda S/O Mallanagouda,"Prop No. 419, Channal Village, Bellary Taluk",,111,76.9214428,15.1393932
3253,Karnataka,Ballari,N Basavantha Gowda,"Sy No 123 D/2, Erangaligi Village, Bellary",,296,76.9214428,15.1393932
3254,Karnataka,Ballari,N Channabasavannagouda S/O Doddanagouda,"Sy No. 169/D, Uloor Village, Talur Panchayat, Siruguppa Taluk",,310,76.9005817,15.6175163
3255,Karnataka,Ballari,N Hanumanthappa S/O Kareppa,"Ward No.1, Assessment No.529, Bellary Taluk",,293,,
3256,Karnataka,Ballari,N Kumara Gowda S/O Gitegouda,"Sy No 119 A, Yerrangali VillageKurugodu, Bellary",,279,76.9214428,15.1393932
3257,Karnataka,Ballari,N Nageswara Rao S/O Ammi Raju,"M No.89&90, W No.6, PPTY No 89&90 Of Krishna Nagar Camp, Kolagallu Village, Bellary Taluk",,150,,
3258,Karnataka,Ballari,N Pampanagouda S/O Basanna,"Sy. No.546, Somasamudra Village, Bellary Tq",,285,76.9214428,15.1393932
3259,Karnataka,Ballari,N Sharana Basavana Gowda,"Sy No 123 D/2, Yerrangali, Bellary",,296,76.9214428,15.1393932
3260,Karnataka,Ballari,N Srinivas Rao S/O N Venkatanarayana & N Subbalaxmi W/O N Srinivasa Rao,"Sy.No.9A1/B(P), Baggur Village, Siruguppa Taluk",,957,,
3261,Karnataka,Ballari,N T Thimma Reddy S/O N T Basappa,"Sy.No.516, Siddamanahalli Village. Bellary Taluk",,114,,
3262,Karnataka,Ballari,N Veerabhadra Gouda S/O Ramagouda,"Sy.No.7,Byalachinthe Village, Bellary Taluk",,97,,
3263,Karnataka,Ballari,N.Satyanarayana S/O N.Ammiraju,"Sy. No.94, Kolagallu Village, Bellary Tq",,295,76.9214428,15.1393932
3264,Karnataka,Ballari,N.Venkatarayudu S/O N.Ammiraju,"Sy. No.97 D, Kolagallu Village, Bellary Tq",,319,76.9214428,15.1393932
3265,Karnataka,Ballari,,"Sy No. 728, Holangudi Village, Huvinahadagalli Taluk",,276,75.931808,15.0199533
3266,Karnataka,Ballari,,"Property No.208, Karchedu Village, Bellary Tq",,134,76.9214428,15.1393932
3267,Karnataka,Ballari,NBHC Cold Storage Ltd,RONAD[Dot]ANILKUMAR[At]NBHCINDIA[Dot]COM,R Anilkumar,6000,,
3268,Karnataka,Ballari,NJF Company,HOSPET RD.KAMPLI,Jaffar,35,76.6051666,15.4062832
3269,Karnataka,Ballari,Najibun Bee W/O T.Ismail,"Mandakkibhatti, H B Halli",,153,,
