,Location Name,Longitude,Latitude
5294,Jakkaladinni,77.065719,16.182654
5295,Manvi,77.0478112,15.9951034
5296,Sindhanur Taluk,76.7560495,15.7702099
5297,Manvi Taluk,,
5298,Manvi Taluk,,
5299,Manvi Taluk,,
5300,Ballatagi Manvi Tq,,
5301,Manvi Taluk,,
5302,Manvi Taluk,,
5303,Sindhanur,,
5304,Sindhanur,76.7560495,15.7702099
5305,Sindhanur,76.7560495,15.7702099
5306,Sindhanur,76.7560495,15.7702099
5307,Virupapur,76.6853049,15.7462932
5308,Sindhanur,76.7560495,15.7702099
5309,Manvi,77.0478112,15.9951034
5310,Lingasugur Taluk,76.5199195,16.1550404
5311,Manvi,77.0478112,15.9951034
5312,Sindhanur,76.7560495,15.7702099
5313,Sindhanur,76.7560495,15.7702099
5314,Raichur District,76.6412712,15.9268086
5315,Raichur District,76.6412712,15.9268086
5316,Manvi,,
5317,Raichur,77.3565608,16.216018
5318,Sindhanur Taluk,76.7560495,15.7702099
5319,Virupapur Sindhanur,,
5320,Sindhanur,,
5321,Sindhanur Taluk,76.7560495,15.7702099
5322,Raichur District,76.6412712,15.9268086
5323,Raichur,77.3565608,16.216018
5324,U Hanchini,,
5325,Raichur District,76.6412712,15.9268086
5326,Manvi Taluk,,
5327,Raichur District,76.6412712,15.9268086
5328,Sindhanur,,
5329,Sindhanur,,
5330,Raichur,77.3565608,16.216018
5331,District-Raichur,76.6412712,15.9268086
5332,Raichur District,76.6412712,15.9268086
5333,Bidar,77.5199079,17.9103939
5334,Bidar,77.5199079,17.9103939
5335,Raichur,77.3565608,16.216018
5336,Raichur District,76.6412712,15.9268086
5337,Manvi Taluk,,
5338,Raichur,77.3565608,16.216018
5339,Raichur,77.3565608,16.216018
5340,Sindhanur Taluk,76.7560495,15.7702099
5341,Sindhanur Taluk,,
5342,Sy. No.5/2/B Tidigole Village Sindhanur Taluk,76.6324199,15.8154989
5343,Sindhanur Tq,76.7560495,15.7702099
5344,Sindhanur Taluk,76.7560495,15.7702099
5345,Sindhanur Taluk,,
5346,Deodurga Taluk,76.9354979,16.4235352
5347,Manvi Taluk,,
5348,Venkatagiri Camp Sindhanur,76.7432114,15.6758323
5349,Venkateswara Camp,76.9005589,15.9806838
5350,Sindhanur,76.7560495,15.7702099
5351,Deodurga Taluk,,
5352,Sirwar,77.0269884,16.1749412
5353,Sindhanur Taluk,,
5354,Manvi,77.0478112,15.9951034
5355,Sindhanur Taluk,,
5356,Sindhanur Tq,,
5357,Sindhanur Taluk,76.7560495,15.7702099
5358,Siddarampura Village Sindhanur Taluk,,
5359,Manvi Taluk,,
5360,Tq Sindhanur,,
5361,111/P1 Tayamma Camp Toraladinni Taluk,,
5362,Manvi Taluk,,
5363,Manvi Taluk,,
5364,Sindhanur,,
5365,Raichur,77.3565608,16.216018
5366,Sindhanur Taluk,,
5367,Manvi Taluk,,
5368,Raichur Taluk,,
5369,Sindhanur Taluk,76.7560495,15.7702099
5370,Raichur Taluk,,
5371,Manvi Taluk,,
5372,Sindhanur Taluk,,
5373,Manvi Taluk,,
5374,Manvi Taluk,,
5375,Raichur Taluk,,
5376,Manvi Taluk,,
5377,Raichur District,76.6412712,15.9268086
5378,Gungalli And Turvihal Taluk,,
5379,Sindhanur Taluk,76.7560495,15.7702099
5380,Sindhanur Taluk,76.7560495,15.7702099
5381,Manvi Taluk,,
5382,Sindhanur Taluk,,
5383,Sindhanur Taluk,,
5384,Sindhanur Taluk,76.7560495,15.7702099
5385,Raichur District,,
5386,Deodurga Taluk,,
5387,Sindhanur Taluk,,
5388,Sindhanur Taluk,,
5389,Sindhanur,,
5390,Lingasugar Taluk,,
5391,Manvi Taluk,,
5392,Sindhanur Taluk,,
5393,Sindhanur Taluk,76.7560495,15.7702099
5394,Manvi Taluk,,
5395,Sirwar,,
5396,Deodurga Taluk,,
5397,Sindhanur Taluk,76.7560495,15.7702099
5398,Sindhanur Taluk,,
5399,Manvi Taluk,,
5400,Huvinahadagali ,,
5401,Manvi Taluk,,
5402,Manvi Taluk,,
5403,Sindhanur Taluk,,
5404,Manvi Taluk,,
5405,Manvi Taluk,,
5406,Raichur,77.3565608,16.216018
5407,Sindhanur Taluk,76.7560495,15.7702099
5408,Manvi Taluk,,
5409,Manvi Tq.,,
5410,Sindhanur Tq,,
5411,Manvi Taluk,,
5412,Manvi Taluk,,
5413,Raichur,77.3565608,16.216018
5414,Manvi Taluk,,
5415,Raichur,77.3565608,16.216018
5416,Sindhanur Taluk,,
5417,Manvi,77.0478112,15.9951034
5418,Manvi Taluk,,
5419,Sindhanur Taluk,76.7560495,15.7702099
5420,Manvi Taluk,,
5421,Manvi Taluk,,
5422,Sindhanur,76.7560495,15.7702099
5423,Siruguppa Taluk,,
5424,Sindhanur Taluk,76.7560495,15.7702099
5425,Sindanur Taluk,,
5426,Manvi Taluk,,
5427,Raichur Taluk,,
5428,Manvi Taluk,,
5429,Manvi Taluk,,
5430,Sindhanur Taluk,76.7560495,15.7702099
5431,Sindhanur Taluk,76.7560495,15.7702099
5432,Raichur,77.3565608,16.216018
5433,Sindhanur Taluk,76.7560495,15.7702099
5434,Raichur,77.3565608,16.216018
5435,Raichur,77.3565608,16.216018
5436,Sindhanur,,
5437,Manvi Taluk,,
5438,Manvi Taluk,,
5439,Sindhanur Taluk,,
5440,Manvi Taluk,,
5441,Manvi,,
5442,Manvi Taluk,,
5443,Sindhanur Taluk,76.7560495,15.7702099
5444,Bagalkot,75.6615029,16.1691096
5445,Manvi Taluk,,
5446,Raichur District,,
5447,Manvi Taluk,,
5448,Sindhanur,76.7560495,15.7702099
5449,Sindhanur Taluk,,
5450,Manvi Taluk,,
5451,Matur Village Sindhanur Taluk,,
5452,Sindhanur Tq.,76.7560495,15.7702099
5453,Manvi Taluk,,
5454,Ballatagi,76.9566525,16.0814692
5455,32/A Aldal Village Manvi TQ,,
5456,Manvi Taluk,,
5457,Sy No 278/P5 Virupapur,,
5458,Sindhanur,76.7560495,15.7702099
5459,Madagiri Village,77.2088987,13.6643166
5460,Raichur,77.3565608,16.216018
5461,Sindhanur,76.7560495,15.7702099
5462,Sindhanur,76.7560495,15.7702099
5463,MANVI TALUK,,
5464,Sindhanur,76.7560495,15.7702099
5465,Sindhanoor Taluk,76.7560495,15.7702099
5466,Manvi Taluk,,
5467,Raichur Dist,76.6412712,15.9268086
5468,Rabbanakal CampManvi TQ,,
5469,Raichur District,76.6412712,15.9268086
5470,Manvi Tq,,
5471,Manvi Taluk,,
5472,Sindhanur,,
5473,Manvi Taluk,,
5474,Sindhanur,76.7560495,15.7702099
5475,Raichur District,76.6412712,15.9268086
5476,Sy.No.250GP No.460Sangapur Road Manvi TQ,,
5477,Sindhanur Taluk,76.7560495,15.7702099
5478,Manvi,77.0478112,15.9951034
5479,Chagbani Camp,,
5480,Sindhanur Tq,76.7560495,15.7702099
5481,Manvi Taluk,,
5482,Sy.No.35 And 36 Gudadur Village Sindhanur Taluk,76.6741175,15.9126866
5483,Sy. No. 47/ 4A Jalapur Camp,,
5484,Sindhanur,76.7560495,15.7702099
5485,Mavi Taluk,,
5486,Raichur Tq,77.3565608,16.216018
5487,Gavigatta,,
5488,Sindhanur Taluk,76.7560495,15.7702099
5489,Manvi Taluk,,
5490,Manvi Taluk,,
5491,Manvi Tq,,
5492,Manvi Taluk,,
5493,Pagadadini Pai Camp Sindhanur,76.7266786,15.8433138
5494,Sindhanur,76.7560495,15.7702099
5495,Maski RoadS RamaladdiniVillage Halapur Hobli ManviTQ,76.6544601,15.95823
5496,Pagadadinni Pai Camp Sindhanur,76.7257158,15.8450843
5497,Hallihosur Manvi Tq,,
5498,Sindhanur,76.7560495,15.7702099
5499,Devi Camp Sindhanur,76.7040687,15.7934348
5500,Manvi Taluk,,
5501,Sindhanur,76.7560495,15.7702099
5502,Sambhashivapur Camp Sindhanur,76.7560495,15.7702099
5503,Manvi Tq,,
5504,Sindhanur,76.7560495,15.7702099
5505,Manvi,77.0478112,15.9951034
5506,Badami Taluk,75.676082,15.918622
5507,Manvi Tq,,
5508,Manvi Tq,,
5509,Raichur,,
5510,Manvi Taluk,,
5511,Raichur,77.3565608,16.216018
5512,Dist. Raichur,76.6412712,15.9268086
5513,Sindhanur,76.7560495,15.7702099
5514,Gangavathi TQ,76.5280701,15.4319267
5515,Sindhanur,76.7560495,15.7702099
5516,Raichur,77.3565608,16.216018
5517,Gangavathi,,
5518,Sindhanur,76.7560495,15.7702099
5519,Dist. Raichur,76.6412712,15.9268086
5520,Raichur Dist,76.6412712,15.9268086
5521,Sindhanur,76.7560495,15.7702099
5522,Raichur Dist,76.6412712,15.9268086
5523,Raichur,77.3565608,16.216018
5524,Manvi Taluk,,
5525,Manvi,,
5526,Manvi,,
5527,Raichur Dist,76.6412712,15.9268086
5528,Tq Sindhanur,76.7560495,15.7702099
5529,Raichur,77.3565608,16.216018
5530,Tq. Sindhanur,76.7560495,15.7702099
5531,Tq. Sindhanur,76.7560495,15.7702099
5532,Sindhanur,76.7560495,15.7702099
5533,Sindhanur,76.7560495,15.7702099
5534,Sindhanur Taluk,76.7560495,15.7702099
5535,Sindhanur,,
5536,Potnal,,
5537,Manvi Taluk,,
5538,Maski Village,,
5539,Manvi Taluk,,
5540,Manvi Taluk,,
5541,Manvi Tq,,
5542,Geetha Camp Sindhanur,76.7185005,15.7885787
5543,Manvi Taluk,,
5544,Raichur Taluk,,
5545,Raichur,77.3565608,16.216018
5546,Sindhanur Taluk,76.7560495,15.7702099
5547,Sindhanur,76.7560495,15.7702099
5548,Sy. No.312R G Camp Manvi TQ,,
5549,Manvi Taluk,,
5550,Sindhanur Taluk,76.7560495,15.7702099
5551,Manvi Taluk,,
5552,Raichur,77.3565608,16.216018
5553,Manvi Taluk,,
5554,Manvi Taluk,,
5555,Kowtal Manvi Taluk,76.7956418,16.1076921
5556,Sindhanur Tq,,
5557,Raichur Taluk,,
5558,Raichur,77.3565608,16.216018
5559,Ballatagi Manvi,76.9566525,16.0814692
5560,Sindhanur,76.7560495,15.7702099
5561,Manvi Tq,,
5562,Devargudi Village Sindhanur Taluk,76.7560495,15.7702099
5563,Manvi Taluk,,
5564,Tq Manvi,,
5565,Manvi Taluk,,
5566,Manvi Taluk,,
5567,Sindhanur Taluk,,
5568,Manvi Taluk,,
5569,Manvi Taluk,,
5570,Raichur,77.3565608,16.216018
5571,Gandhinagar Sindhanur,76.6658165,15.696969
5572,Raichur,77.3565608,16.216018
5573,Raichur,77.3565608,16.216018
5574,Raichur,77.3565608,16.216018
5575,Manvi,77.0478112,15.9951034
5576,Lingasugur,76.5199195,16.1550404
5577,Raichur,77.3565608,16.216018
5578,Manvi Taluk,,
5579,Raichur,77.3565608,16.216018
5580,Manvi Taluk,,
5581,Sindhanur Taluk,76.7560495,15.7702099
5582,Sindhanur,76.7560495,15.7702099
5583,Tq Manvi,,
5584,Sindhanur Taluk,,
5585,Manvi Taluk,,
5586,Raichur,77.3565608,16.216018
5587,Manvi Taluk,,
5588,Manvi,,
5589,Manvi Tq.,,
5590,Manvi Tq.,,
5591,Sindhanur Taluk,76.7560495,15.7702099
5592,Sindhanur Taluk,76.7560495,15.7702099
5593,Manvi,,
5594,Gangavathi Taluk,,
5595,Sirwar,77.0269884,16.1749412
5596,Raichur,77.3565608,16.216018
5597,Raichur,77.3565608,16.216018
5598,Manvi Taluk,,
5599,Gandhi Nagar,72.6369415,23.2156354
5600,Sindhanur Taluk,,
5601,Sindhanur,76.7560495,15.7702099
5602,Manvi Taluk,,
5603,Manvi Taluk,,
5604,Raichur,77.3565608,16.216018
5605,Sindhanur Taluk,,
5606,Sindhanur Taluk,76.7560495,15.7702099
5607,Sindhanur Taluk,76.7560495,15.7702099
5608,Sindhanur,76.7560495,15.7702099
5609,Sindhanur,76.7560495,15.7702099
5610,Sindhanur,76.7560495,15.7702099
5611,Sindhanur,76.7560495,15.7702099
5612,Sindhanur Taluk,76.7560495,15.7702099
5613,Sindhanur,76.7560495,15.7702099
5614,Sindhanur,76.7560495,15.7702099
5615,Manvi Tq,,
5616,Manvi Tq,,
5617,Sindhanur,76.7560495,15.7702099
5618,Manvi Tq,,
5619,Lingsugur,,
5620,Raichur,77.3565608,16.216018
5621,Sindhanur,76.7560495,15.7702099
5622,Turuvihal Sindhanur,76.5965,15.7587393
5623,Sindhanur,76.7560495,15.7702099
5624,Sindhanur Taluk,76.7560495,15.7702099
5625,Manvi Taluk,,
5626,Sindhanur,76.7560495,15.7702099
5627,Panduranga Camp,76.6838614,15.875551
5628,Sindhanur,,
5629,Sindhanur Taluk,76.7560495,15.7702099
5630,Sindhanur Taluk,,
5631,Aidal Village Manvi TQ,,
5632,Manvi Taluk,,
5633,Manvi Taluk,,
5634,Geetha Camp Sindhanur,76.7185005,15.7885787
5635,Sindhanur,76.7560495,15.7702099
5636,Hirekottnakal Village,,
5637,Manvi Taluk,,
5638,Sindhanur Taluk,,
5639,Hanchinal Sindhanur,,
5640,Raichur,77.3565608,16.216018
5641,Mathur Village Sindhanur,76.7560495,15.7702099
5642,Mathur Village Sindhanur,76.7560495,15.7702099
5643,Sindhanur Taluk,,
5644,Ambanagar Camp Sindhanur,76.7816202,15.6584761
5645,Manvi,77.0478112,15.9951034
5646,Raichur,77.3565608,16.216018
5647,Sindhanur,,
5648,Sindhanur Taluk,76.7560495,15.7702099
5649,Manvi Tq,,
5650,Raichur Dist,76.6412712,15.9268086
5651,Raichur,77.3565608,16.216018
5652,Lingasugur Taluk,76.5199195,16.1550404
5653,Sirwar,77.0269884,16.1749412
5654,Sindhanur Taluk,76.7560495,15.7702099
5655,Valkamdinni Village Sindhanur Taluk,76.9027203,15.9023792
5656,210 INDL AREA HYDERABAD RD,,
5657,Manvi Tq,,
5658,Manvi,77.0478112,15.9951034
5659,Gangavati Taluk,,
5660,Manvi Taluk,,
5661,Sindhanur,76.7560495,15.7702099
5662,Raichur,77.3565608,16.216018
5663,Sindhanur,76.7560495,15.7702099
5664,Raichur,77.3565608,16.216018
5665,Ballatagi Village,76.9566525,16.0814692
5666,Raichur,77.3565608,16.216018
5667,Sindhanur,76.7560495,15.7702099
5668,Raichur Taluk,77.3565608,16.216018
5669,Raichur Taluk,,
5670,Sindhanur,76.7560495,15.7702099
5671,Manvi Tq,,
5672,Raichur,77.3565608,16.216018
5673,Sindhanur Taluk,76.7560495,15.7702099
5674,Sindhanur Tq.,76.7560495,15.7702099
5675,Sindhanur,76.7560495,15.7702099
5676,Raichur,77.3565608,16.216018
5677,Sindhanur,76.7560495,15.7702099
5678,Sindhanur Taluk,76.7560495,15.7702099
5679,Sindhanur,76.7560495,15.7702099
5680,Manvi Taluk,,
5681,Manvi Tq,,
5682,nan,,
5683,Shikaripura Taluk,75.3561401,14.2651318
5684,Thirthahalli Taluk,75.2449892,13.6894963
5685,Shikaripura Tq,75.3561401,14.2651318
5686,Shimoga Taluk,75.568101,13.9299299
5687,Shimoga Tq,75.568101,13.9299299
5688,Shimoga Taluk,75.568101,13.9299299
5689,Shimoga,75.568101,13.9299299
5690,Narayanapua Village Shimoga Taluk,75.568101,13.9299299
5691,Shimoga Taluk,75.568101,13.9299299
5692,Vittagondanahalli,,
5693,Benavalli Village Shimoga Taluk,75.568101,13.9299299
5694,Shimoga Taluk,75.568101,13.9299299
5695,Balekoppa Village Shimoga Taluk,75.568101,13.9299299
5696,Shimoga Taluk,75.568101,13.9299299
5697,Shimoga Taluk,75.568101,13.9299299
5698,Shimoga Taluk,75.568101,13.9299299
5699,Pillanagere,,
5700,Melinahanswadi Shimoga Taluk,75.568101,13.9299299
5701,Shimoga Taluk,75.568101,13.9299299
5702,Shimoga Taluk,75.568101,13.9299299
5703,Gudrukoppa VillageShimoga Taluk,,
5704,Katikere,76.2392217,13.3124819
5705,Shimoga Taluk,75.568101,13.9299299
5706,Thirthahalli Taluk,75.2449892,13.6894963
5707,Shimoga Taluk,75.568101,13.9299299
5708,Shimoga Taluk,75.568101,13.9299299
5709,Shimoga Taluk,75.568101,13.9299299
5710,Shimoga Taluk,75.568101,13.9299299
5711,Thirthahalli Taluk,75.2449892,13.6894963
5712,Malalimat,,
5713,Thirthahalli Taluk,75.2449892,13.6894963
5714,Thirtahalli Taluk,75.2449892,13.6894963
5715,Thirtahalli Taluk,75.2449892,13.6894963
5716,Thirthahalli Taluk,75.2449892,13.6894963
5717,Heriabailu Village Thirthahalli Taluk,75.2449892,13.6894963
5718,Mulabagilu Thirthhalli Taluk,75.2449892,13.6894963
5719,Thirthahalli Taluk,75.2449892,13.6894963
5720,Thirthahali Taluk,75.2449892,13.6894963
5721,Thirthahalli Taluk,75.2449892,13.6894963
5722,Thithahalli Taluk,75.2449892,13.6894963
5723,Thirthahalli Taluk,75.2449892,13.6894963
5724,Bidargodu,75.1808035,13.505302
5725,Magaravalli Thirthahalli Taluk,75.2449892,13.6894963
5726,Tirthahalli Taluk,75.2449892,13.6894963
5727,Sunkadahole,,
5728,THirthahalli Taluk,75.2449892,13.6894963
5729,Thirthahalli Taluk,75.2449892,13.6894963
5730,Hosahalli SomawarSannthe,77.2472507,13.5367865
5731,Shimoga Taluk,,
5732,Thirthahalli Taluk,,
5733,Shimoga Taluk,,
5734,Thirthahalli Taluk,,
5735,Shimoga Taluk,,
5736,Thirthahalli Taluk,,
5737,Shimoga Taluk,,
5738,Shimoga Taluk,,
5739,Shimoga Taluk,,
5740,Shimoga Taluk,,
5741,Shimoga Taluk,,
5742,Shimoga Taluk,,
5743,Shimoga Taluk,,
5744,Shimoga Taluk,,
5745,Shimoga Taluk,,
5746,Shimoga Taluk,,
5747,Thirthahalli Taluk,,
5748,Shimoga Taluk ,,
5749,Shimoga Taluk,,
5750,Shimoga Taluk,,
5751,Thirthahalli Taluk,,
5752,Shimoga Taluk,,
5753,Shimoga Taluk,,
5754,Thirthahalli Taluk,,
5755,Shimoga Taluk,,
5756,Shimoga Taluk,,
5757,Shimoga Taluk,,
5758,Shimoga,75.568101,13.9299299
5759,Shimoga,75.568101,13.9299299
5760,Thirthahalli Taluk,75.2449892,13.6894963
5761,Shimoga,75.568101,13.9299299
5762,Thiruthahalli,75.2449892,13.6894963
5763,Davenegere Taluk,75.921758,14.4644085
5764,Shikaripura Tq,75.3561401,14.2651318
5765,APMC Yard Shimoga,75.568101,13.9299299
5766,Shimoga,75.568101,13.9299299
5767,Shimoga,75.568101,13.9299299
5768,Shimoga,75.568101,13.9299299
5769,Shimoga,75.568101,13.9299299
5770,Bhadravathi Taluk,75.7063783,13.8275718
5771,Shimoga,75.568101,13.9299299
5772,Shikaripura,,
5773,Shimoga,75.568101,13.9299299
5774,Sindhanur Taluk,76.7560495,15.7702099
5775,Shorab Taluk,,
5776,Shimoga Taluk,75.568101,13.9299299
5777,Purule Shimoga,75.568101,13.9299299
5778,Mathodu Village,76.4032335,13.7718636
5779,Thirthahalli,75.2449892,13.6894963
5780,Shimoga,,
5781,Bhadravathi Taluk,75.7063783,13.8275718
5782,Bhadravathi Taluk,75.7063783,13.8275718
5783,Shankar Mutt Rd Shimoga,75.5848701,13.9353463
5784,Shimoga,75.568101,13.9299299
5785,Talakalkoppa Village Sorab Taluk,,
5786,Shikaripura Taluk,75.3561401,14.2651318
5787,Shikaripura Taluk,75.3561401,14.2651318
5788,APMC Yard Shimoga,75.568101,13.9299299
5789,Shikaripura Taluk,75.3561401,14.2651318
5790,Sindhanur Taluk,76.7560495,15.7702099
5791,Shikaripur Taluk,75.3561401,14.2651318
5792,Shikaripura Taluk,75.3561401,14.2651318
5793,Shimoga,75.568101,13.9299299
5794,Shimoga,75.568101,13.9299299
5795,Shikaripura Taluk,75.3561401,14.2651318
5796,Shimoga Tq.,75.568101,13.9299299
5797,Bhadravathi,75.7063783,13.8275718
5798,Hosanagara Taluk,,
5799,Sagar Taluk,,
5800,Raichur,77.3565608,16.216018
5801,Mugulagere,,
5802,Sorab Taluk,,
5803,Shimoga,75.568101,13.9299299
5804,Thirthahalli,75.2449892,13.6894963
5805,Shimoga,75.568101,13.9299299
5806,Thirthahalli,75.2449892,13.6894963
5807,Shimoga,75.568101,13.9299299
5808,Shiralkoppa,75.2508229,14.3797303
5809,Shimoga,75.568101,13.9299299
5810,Shimoga,75.568101,13.9299299
5811,APMC Yard Shimoga,75.568101,13.9299299
5812,Shimoga,75.568101,13.9299299
5813,Shimoga,75.568101,13.9299299
5814,Shimoga,75.568101,13.9299299
5815,Shimoga,,
5816,Shimoga,75.568101,13.9299299
5817,Shimoga,75.568101,13.9299299
5818,Shimoga,75.568101,13.9299299
5819,Shimoga,75.568101,13.9299299
5820,Shimoga,75.568101,13.9299299
5821,Shivamogga,,
5822,Shimoga,75.568101,13.9299299
5823,Shimoga,75.568101,13.9299299
5824,Thirthahalli,75.2449892,13.6894963
5825,Shimoga,75.568101,13.9299299
5826,Shimoga,75.568101,13.9299299
5827,Shimoga,75.568101,13.9299299
5828,Shimoga,75.568101,13.9299299
5829,nan,,
5830,Shimoga,75.568101,13.9299299
5831,Ganganakoppa Village,75.0815557,13.8995392
5832,Sorab,75.1022271,14.3811533
5833,Raichur,77.3565608,16.216018
5834,Shikaripura,75.3561401,14.2651318
5835,S S Road,,
5836,Soraba Taluk,75.1022271,14.3811533
5837,Shikaripura Taluk,75.3561401,14.2651318
5838,Shimoga,75.568101,13.9299299
5839,Shimoga,75.568101,13.9299299
5840,Thirthahalli,75.2449892,13.6894963
5841,Shimoga Tk,75.568101,13.9299299
5842,Shimoga,75.568101,13.9299299
5843,Sorab,75.1022271,14.3811533
5844,Shikaripur,75.3561401,14.2651318
5845,Sagar Road,78.7303518,16.9729012
5846,Shikaripura Taluk,75.3561401,14.2651318
5847,Shimoga Taluk,75.568101,13.9299299
5848,Chitradurga,76.3980464,14.2250932
5849,nan,,
5850,nan,,
5851,nan,,
5852,nan,,
5853,nan,,
5854,nan,,
5855,Sagar Taluk,,
5856,Raichur District,76.6412712,15.9268086
5857,MACHENAHALLI,75.6513571,13.8875969
5858,Sorab Taluk,75.1022271,14.3811533
5859,Shimoga,75.568101,13.9299299
5860,Sorab Taluk,75.1022271,14.3811533
5861,Shimoga District,75.568101,13.9299299
5862,Shimoga Taluk,75.568101,13.9299299
5863,Shimoga Taluk,75.568101,13.9299299
5864,Shimoga Taluk,,
5865,Konagavalli Panchayat,,
5866,Shimoga Dt,75.568101,13.9299299
5867,Tq. Sindhanur,76.7560495,15.7702099
5868,Shimoga,75.568101,13.9299299
5869,Ward No.9 Shimoga,75.568101,13.9299299
5870,Shimoga,75.568101,13.9299299
5871,Shimoga,75.568101,13.9299299
5872,Shimoga Dt,75.568101,13.9299299
5873,Thirthahalli Tq,75.2449892,13.6894963
5874,Sagar Taluk,,
5875,Shimoga Tq,75.568101,13.9299299
5876,Shimoga,75.568101,13.9299299
5877,Shimoga,75.568101,13.9299299
5878,Sorab Taluk,,
5879,Sorab Taluk,75.1022271,14.3811533
5880,Sagar Taluk,,
5881,Sagar Taluk,,
5882,Sagar Taluk,,
5883,Hosanagar Taluk,,
5884,Sorab Taluk,,
5885,Hosanagar Taluk,,
5886,Sagar Taluk,,
5887,Sorab Taluk,,
5888,Sorab Taluk,,
5889,Shimoga,75.568101,13.9299299
5890,Shimoga,75.568101,13.9299299
5891,Manvi,77.0478112,15.9951034
5892,Tiptur Taluk,,
5893,Tiptur Taluk,,
5894,Tiptur Taluk,,
5895,Tiptur Taluk,,
5896,Tiptur,,
5897,Tiptur Taluk,,
5898,Tiptur Taluk,,
5899,Tiptur Taluk,,
5900,Tiptur Taluk,,
5901,Tiptur Taluk,,
5902,Tiptur Taluk,,
5903,Tiptur Taluk,,
5904,Tiptur Taluk,,
5905,Tiptur Taluk,,
5906,Tiptur Taluk,,
5907,Tiptur Taluk,,
5908,Tiptur Taluk,,
5909,Tiptur Taluk,,
5910,Tiptur Taluk,,
5911,Tiptur Taluk,,
5912,Tiptur Taluk,,
5913,Tiptur Taluk,,
5914,Tiptur Taluk,,
5915,Tiptur Taluk,,
5916,Tiptur Taluk,,
5917,Tiptur Taluk,,
5918,Tiptur Village,,
5919,Tiptur Taluk,,
5920,Tiptur Taluk,,
5921,Tiptur Taluk,,
5922,Tiptur Taluk,,
5923,Tiptur Taluk,,
5924,Tumkur,77.117325,13.3378762
5925,Tumkur,77.117325,13.3378762
5926,OPP. TO STATE WARE HOUSE BH ROAD TUMKUR572103,77.1216903,13.3353449
5927,Bangalore North Taluk,,
5928,APMC Yard Sira,77.5461785,13.0199571
5929,Tumkur Taluk,77.117325,13.3378762
5930,CN Hally Taluk,76.6185142,13.4177165
5931,Mahadevkodigehalli,,
5932,Tumkur,77.117325,13.3378762
5933,Tiptur Taluk,76.4785708,13.259273
5934,nan,,
5935,Udupi,74.7421427,13.3408807
5936,Sy No 220/1P11 Nalkur Village And Post Udpi,74.8919899,13.4909155
5937,Karkala Tq,74.9961799,13.2150997
5938,Udupi,74.7421427,13.3408807
5939,Kundapura Taluk,74.6546816,14.0192528
5940,VILL. RAFIPUR. PO.$PS. AMDANDA.DIST. NORTH 24 PARG,88.5045477,22.8229367
5941,INDUSTREAL ESTATE,,
5942,CHERTHALA,76.3400963,9.6741363
5943,Edathua,76.4772322,9.3660915
5944,ALAPEY,76.3388484,9.4980667
5945,INDUSTRIAL ESTATE AROOR,76.3038672,9.878191
5946,MAIL[At]ASMARINE[Dot]IN,,
